feature,importance,fold
union_purchase_date_ptp,16.0,1
N_hist_auth_category_1_sum,16.0,4
merchants_avg_sales_lag6_min,16.0,2
Y_hist_auth_purchase_month_std,16.0,4
merchants_avg_purchases_lag6_min,16.0,2
union_Y_month_lag_mean,16.0,3
score_numerical_std,16.0,1
hist_N_purchase_amount_var_std_x,16.0,4
union_month_lag_skew,16.0,3
hist_Y_purchase_amount_mean_mean_x,16.0,3
hist_Y_purchase_amount_skew_mean_x,16.0,2
Y_hist_auth_merchant_id_nunique,16.0,2
hist_N_installments_skew_std_x,16.0,3
new_merchants_numerical_1_median,16.0,4
Y_hist_auth_purchase_amount_min,16.0,3
new_purchase_month_max,15.75,4
merchants_avg_purchases_lag12_skew,15.75,3
hist_N_installments_skew_std_x,15.75,2
new_merchants_category_1_sum,15.75,2
N_hist_auth_purchase_month_std,15.75,4
Y_union_auth_purchase_month_std,15.75,3
Y_union_auth_month_lag_max,15.75,1
union_weekofyear_nunique_x,15.75,1
hist_N_installments_var_skew_x,15.75,4
new_purchase_month_std,15.75,3
union_installments_skew_mean,15.75,4
N_union_auth_purchase_date_average,15.75,3
hist_N_installments_min_skew_x,15.75,1
union_2_2018_rate,15.75,1
merchants_avg_purchases_lag12_median,15.75,4
Y_new_auth_purchase_amount_max,15.5,1
hist_Y_purchase_amount_std_std_x,15.5,1
new_installments_mean,15.5,2
hist_month_lag_mean,15.5,3
N_hist_auth_purchase_month_std,15.5,1
union_Y_purchase_amount_mean_skew,15.5,4
union_5_2017_rate,15.5,1
merchants_avg_sales_lag3_skew,15.5,1
union_purchase_amount_min_skew,15.5,3
score_log3_skew,15.5,3
union_Y_month_lag_mean,15.5,2
hist_purchase_date_uptonow,15.5,3
union_merchants_numerical_2_median,15.5,3
new_merchants_numerical_2_skew,15.25,1
hist_N_installments_max_skew_x,15.25,1
Y_union_auth_month_diff_std,15.25,3
Y_hist_auth_purchase_date_ptp,15.25,2
historica_merchants_category_4_mean,15.25,1
union_merchants_category_4_sum,15.25,1
hist_installments_sum,15.25,3
hist_N_purchase_amount_max_std_x,15.25,1
union_authorized_flag_std,15.25,3
score_numerical_median,15.25,3
N_hist_auth_purchase_date_ptp,15.25,2
union_purchase_month_std,15.25,2
new_installments_min,15.25,2
hist_Y_installments_skew_std_x,15.25,4
union_Y_installments_var_skew,15.25,4
Y_union_auth_month_diff_std,15.25,4
hist_Y_purchase_amount_median_mean_x,15.25,3
hist_N_purchase_amount_mean_std_x,15.25,1
hist_N_month_lag_mean_x,15.25,1
hist_installments_sum,15.25,2
Y_hist_auth_purchase_date_ptp,15.25,3
historica_merchants_category_1_mean,15.25,1
Y_hist_auth_installments_sum,15.25,4
union_authorized_flag_std,15.0,4
Y_union_auth_purchase_amount_min,15.0,3
Y_new_auth_month_lag_mean,15.0,3
union_month_lag_mean_y,15.0,4
union_purchase_amount_min_mean,15.0,2
score_log6_mean,15.0,1
hist_Y_purchase_amount_min_mean_x,15.0,1
Y_hist_auth_month_lag_mean,15.0,2
hist_Y_installments_skew_skew_x,15.0,2
union_purchase_amount_max_skew,15.0,2
union_Y_purchase_amount_median_skew,15.0,2
new_purchase_month_min,15.0,3
new_purchase_date_max,15.0,3
union_Y_purchase_amount_max_skew,15.0,3
hist_N_month_lag_mean_x,15.0,4
historica_merchants_numerical_1_skew,15.0,4
hist_N_purchase_amount_std_std_x,14.75,1
merchants_avg_sales_lag12_median,14.75,3
new_month_lag_std,14.75,3
nan_count,14.75,1
new_merchants_numerical_2_median,14.75,2
union_Y_purchase_amount_min_skew,14.75,2
score_numerical_mean,14.75,1
union_installments_median_std,14.75,1
score_log3_mean,14.75,4
hist_N_installments_skew_skew_x,14.75,3
union_purchase_amount_skew_var,14.75,4
union_2_2018_rate,14.75,4
union_purchase_amount_min_mean,14.75,1
hist_N_month_lag_skew_x,14.75,3
hist_Y_purchase_amount_count_skew_x,14.75,2
hist_Y_installments_mean_skew_x,14.75,2
score_log6_skew,14.75,1
Y_union_auth_purchase_month_mean,14.75,3
union_weekofyear_nunique_x,14.75,2
merchants_avg_purchases_lag12_median,14.75,3
new_merchants_numerical_2_mean,14.75,4
new_merchants_numerical_1_mean,14.75,1
union_8_2017_rate,14.75,3
union_purchase_amount_mean_skew,14.75,2
merchants_avg_sales_lag6_min,14.5,4
new_month_lag_std,14.5,4
Y_union_auth_purchase_month_mean,14.5,2
N_union_auth_purchase_date_average,14.5,4
Y_hist_auth_category_1_mean,14.5,2
union_installments_std_skew,14.5,4
hist_Y_installments_skew_mean_y,14.5,1
hist_month_lag_mean,14.5,4
merchants_avg_purchases_lag6_median,14.5,2
hist_Y_purchase_amount_count_mean_x,14.5,4
hist_N_purchase_amount_max_std_x,14.5,4
union_installments_sum,14.5,4
merchants_avg_sales_lag6_skew,14.5,1
union_month_nunique_x,14.5,2
union_installments_sum,14.5,1
hist_Y_purchase_amount_std_mean_x,14.5,2
hist_Y_installments_std_skew_x,14.5,2
score_log6_max,14.5,2
historica_merchants_city_id_nunique,14.5,1
union_merchants_numerical_1_skew,14.5,1
score_log12_median,14.5,2
new_purchase_date_max,14.5,4
union_merchants_category_4_mean,14.5,1
Y_new_auth_month_lag_mean,14.25,4
merchants_avg_sales_lag6_median,14.25,4
new_merchants_numerical_1_std,14.25,4
hist_Y_installments_var_skew_x,14.25,3
new_merchants_numerical_1_std,14.25,3
merchants_avg_purchases_lag3_skew,14.25,4
union_installments_skew_skew,14.25,2
hist_Y_installments_max_skew_x,14.25,3
Y_union_auth_month_lag_max,14.25,2
Y_union_auth_purchase_month_mean,14.25,4
N_union_weekofyear_nunique_x,14.25,2
N_hist_auth_purchase_amount_std,14.25,1
merchants_avg_purchases_lag6_mean,14.25,1
new_merchants_numerical_1_max,14.25,4
hist_Y_purchase_amount_mean_skew_x,14.25,2
new_installments_std,14.25,3
merchants_avg_purchases_lag3_median,14.25,3
N_hist_auth_purchase_month_std,14.25,2
hist_N_purchase_amount_mean_std_x,14.25,4
union_Y_installments_skew_std,14.25,4
hist_purchase_date_average,14.25,1
merchants_avg_sales_lag6_mean,14.25,1
new_merchants_category_2_sum,14.25,1
merchants_active_months_lag12_mean,14.25,4
merchants_avg_purchases_lag12_min,14.25,1
historica_merchants_numerical_2_skew,14.25,3
score_numerical_median,14.25,4
score_log12_skew,14.25,4
hist_Y_purchase_amount_std_mean_x,14.25,3
hist_Y_installments_skew_std_x,14.0,2
hist_N_installments_mean_skew_x,14.0,2
union_installments_skew_mean,14.0,3
union_purchase_amount_min_mean,14.0,4
union_10_2017_rate,14.0,2
hist_N_purchase_amount_std_mean_x,14.0,3
hist_N_purchase_amount_mean_std_x,14.0,2
Y_hist_auth_purchase_date_average,14.0,2
historica_merchants_category_1_mean,14.0,4
merchants_avg_purchases_lag3_skew,14.0,3
hist_N_installments_var_mean_x,14.0,1
union_month_nunique,14.0,3
historica_merchants_category_2_mean,13.75,2
merchants_avg_purchases_lag3_var,13.75,1
union_11_2017_rate,13.75,3
score_log3_skew,13.75,2
score_log12_max,13.75,3
hist_N_month_lag_std_x,13.75,2
new_merchant_category_id_nunique,13.75,4
hist_N_purchase_amount_min_mean_x,13.75,3
hist_Y_installments_skew_std_y,13.75,1
N_hist_auth_purchase_month_mean,13.75,2
N_hist_auth_category_1_mean,13.75,1
historica_merchants_numerical_1_skew,13.75,1
N_hist_auth_purchase_month_std,13.75,3
N_hist_auth_purchase_date_average,13.75,2
merchants_avg_sales_lag12_median,13.75,4
score_log6_median,13.75,3
Y_hist_auth_purchase_amount_mean,13.75,4
union_Y_purchase_amount_min_std,13.75,4
Y_hist_auth_purchase_amount_min,13.75,1
hist_Y_purchase_amount_std_mean_x,13.75,1
union_purchase_amount_count_std,13.75,1
N_hist_auth_category_1_mean,13.75,3
union_7_2017_rate,13.5,2
union_weekofyear_nunique,13.5,3
hist_N_purchase_amount_median_std_x,13.5,3
N_hist_auth_month_diff_std,13.5,4
hist_Y_purchase_amount_skew_std_x,13.5,2
N_union_auth_purchase_date_average,13.5,2
hist_N_installments_mean_std_x,13.5,1
hist_N_installments_std_mean_x,13.5,1
new_purchase_date_max,13.5,1
merchants_avg_sales_lag6_median,13.5,2
union_9_2017_rate,13.5,3
Y_hist_auth_purchase_month_mean,13.5,1
score_numerical_median,13.5,2
historica_merchants_category_2_mean,13.5,1
hist_Y_purchase_amount_median_skew_x,13.5,3
union_Y_purchase_amount_var_skew,13.5,3
union_installments_median_skew,13.5,1
union_merchants_numerical_1_std,13.5,1
historica_merchants_numerical_1_skew,13.5,3
merchants_avg_sales_lag3_median,13.5,4
union_Y_installments_mean_skew,13.25,4
score_log6_skew,13.25,4
new_merchants_numerical_2_mean,13.25,1
N_hist_auth_installments_std,13.25,4
new_merchants_numerical_1_skew,13.25,4
N_hist_auth_category_1_mean,13.25,2
union_installments_mean_skew,13.25,4
Y_union_auth_purchase_date_average,13.25,4
union_6_2017_rate,13.25,1
merchants_avg_sales_lag12_std,13.25,3
union_Y_installments_skew_std,13.25,1
hist_purchase_date_ptp,13.25,4
hist_purchase_month_mean,13.25,1
union_12_2017_rate,13.25,3
new_installments_min,13.25,1
merchants_avg_purchases_lag12_skew,13.25,1
union_purchase_amount_median_std,13.25,3
hist_N_purchase_amount_var_std_x,13.25,3
hist_Y_purchase_amount_skew_std_x,13.25,3
union_Y_installments_mean_skew,13.25,3
merchants_avg_purchases_lag6_median,13.25,3
score_log3_max,13.0,3
Y_union_auth_purchase_date_ptp,13.0,1
Y_hist_auth_merchant_id_nunique,13.0,4
historica_merchants_category_1_mean,13.0,3
historica_merchants_category_4_mean,13.0,4
hist_Y_installments_var_skew_x,13.0,2
Y_new_auth_month_lag_mean,13.0,1
hist_N_purchase_amount_var_mean_x,13.0,1
union_month_lag_std_y,13.0,3
union_Y_purchase_amount_mean_skew,13.0,2
first_active_month_month,13.0,1
Y_union_auth_installments_sum,13.0,1
Y_union_auth_purchase_amount_min,13.0,2
N_hist_auth_category_1_mean,13.0,4
union_month_nunique_x,13.0,4
union_purchase_amount_median_mean,13.0,3
feature_2,13.0,3
nan_count,13.0,2
hist_Y_installments_min_skew_x,13.0,4
union_12_2017_rate,13.0,4
merchants_avg_sales_lag3_min,13.0,2
new_purchase_month_min,13.0,2
union_Y_purchase_amount_min_skew,13.0,4
Y_hist_auth_purchase_month_std,12.75,2
hist_Y_month_lag_std_x,12.75,1
N_union_transactions_count_x,12.75,1
N_hist_auth_merchant_id_nunique,12.75,1
hist_purchase_date_average,12.75,4
N_hist_auth_purchase_date_min,12.75,4
hist_purchase_month_std,12.75,2
union_purchase_amount_max_std,12.75,1
Y_new_auth_month_lag_mean,12.75,2
N_union_month_nunique_x,12.75,1
N_hist_auth_subsector_id_nunique,12.75,1
Y_hist_auth_month_diff_std,12.75,3
union_month_lag_mean_y,12.75,3
union_installments_max_mean,12.75,1
union_purchase_amount_min_mean,12.75,3
score_log12_mean,12.75,4
Y_union_weekofyear_nunique_x,12.75,1
union_purchase_amount_mean_std,12.75,1
union_installments_max_skew,12.5,2
Y_union_auth_purchase_month_std,12.5,2
union_installments_skew_mean,12.5,2
feature_1,12.5,2
union_installments_std_skew,12.5,2
score_log12_mean,12.5,3
union_Y_installments_mean_skew,12.5,2
union_Y_installments_max_skew,12.5,4
N_hist_auth_installments_std,12.5,3
N_hist_auth_installments_mean,12.5,1
Y_union_auth_month_lag_max,12.5,3
merchants_active_months_lag6_mean,12.5,1
union_month_nunique_x,12.5,3
new_merchants_numerical_1_mean,12.5,4
N_hist_auth_month_diff_std,12.5,2
hist_Y_purchase_amount_var_mean_y,12.5,1
hist_N_installments_max_std_x,12.5,3
hist_N_purchase_amount_min_mean_x,12.5,4
hist_N_purchase_amount_min_mean_x,12.5,2
union_Y_installments_skew_skew,12.25,3
Y_new_auth_purchase_amount_max,12.25,3
Y_union_auth_installments_mean,12.25,1
new_month_diff_std,12.25,4
merchants_avg_purchases_lag12_min,12.25,4
union_purchase_amount_count_std,12.25,3
union_purchase_amount_mean_skew,12.25,3
union_Y_purchase_amount_min_std,12.25,3
hist_Y_installments_median_skew_x,12.25,3
union_purchase_month_min,12.25,4
first_active_month_weekofyear,12.25,4
union_12_2017_rate,12.25,2
historica_merchants_category_2_sum,12.25,1
N_union_auth_month_diff_mean,12.25,4
union_8_2017_rate,12.0,2
merchants_active_months_lag6_mean,12.0,4
hist_N_installments_max_skew_x,12.0,3
hist_Y_purchase_amount_std_mean_y,12.0,3
historica_merchants_category_2_sum,12.0,2
union_Y_purchase_amount_skew_std,12.0,2
union_purchase_month_mean,12.0,3
union_purchase_amount_median_std,12.0,1
hist_month_lag_std,12.0,3
score_log12_mean,12.0,1
union_weekofyear_nunique_x,12.0,3
N_union_hour_nunique_x,12.0,3
Y_union_auth_purchase_date_ptp,12.0,4
score_log12_max,12.0,4
Y_hist_auth_purchase_amount_sum,12.0,1
hist_N_purchase_amount_std_mean_x,12.0,4
hist_Y_installments_skew_std_x,12.0,3
union_merchants_numerical_2_skew,12.0,3
union_Y_purchase_amount_max_skew,12.0,2
union_Y_installments_median_skew,11.75,1
hist_N_installments_std_std_x,11.75,4
hist_purchase_amount_sum,11.75,1
union_purchase_amount_std_mean,11.75,1
union_Y_month_lag_std,11.75,4
union_merchants_numerical_2_skew,11.75,4
union_purchase_month_min,11.75,1
new_merchants_numerical_2_std,11.75,1
union_purchase_date_average,11.75,4
merchants_avg_sales_lag6_skew,11.75,4
new_month_lag_std,11.75,2
hist_subsector_id_nunique,11.75,1
Y_union_auth_purchase_amount_std,11.75,1
hist_purchase_date_ptp,11.75,3
Y_hist_auth_month_diff_std,11.75,2
merchants_avg_sales_lag6_min,11.75,3
N_hist_auth_purchase_amount_max,11.75,1
Y_hist_auth_month_lag_std,11.75,2
union_merchants_city_id_nunique,11.75,2
new_merchants_numerical_1_std,11.75,2
union_merchants_numerical_2_skew,11.5,1
feature_2,11.5,2
hist_N_installments_max_std_x,11.5,2
hist_Y_installments_skew_mean_y,11.5,2
merchants_avg_sales_lag3_skew,11.5,4
merchants_avg_sales_lag6_mean,11.5,4
merchants_avg_sales_lag12_mean,11.5,1
hist_N_purchase_amount_std_std_x,11.5,3
union_Y_purchase_amount_max_mean,11.5,1
Y_hist_auth_purchase_amount_mean,11.5,3
hist_Y_installments_skew_mean_x,11.5,4
merchants_avg_sales_lag12_skew,11.5,4
hist_N_month_lag_mean_x,11.5,3
hist_Y_purchase_amount_median_std_y,11.5,1
union_10_2017_rate,11.5,3
score_log6_std,11.5,1
union_month_nunique,11.5,4
Y_hist_auth_month_lag_std,11.5,4
N_union_dayofweek_nunique_x,11.5,3
N_hist_auth_purchase_amount_mean,11.5,3
historica_merchants_city_id_nunique,11.5,3
Y_union_auth_purchase_amount_std,11.5,3
union_installments_min_std,11.5,1
historica_merchants_numerical_2_skew,11.5,4
union_purchase_date_ptp,11.5,3
merchants_avg_sales_lag3_std,11.5,1
union_Y_purchase_amount_var_std,11.5,1
hist_Y_purchase_amount_std_mean_x,11.5,4
hist_purchase_date_average,11.5,3
hist_N_purchase_amount_std_mean_x,11.25,2
merchants_avg_purchases_lag12_skew,11.25,4
N_hist_auth_purchase_date_min,11.25,2
merchants_avg_sales_lag6_median,11.25,3
N_hist_auth_month_lag_std,11.25,3
N_hist_auth_purchase_amount_std,11.25,4
Y_hist_auth_installments_sum,11.25,3
merchants_avg_sales_lag3_median,11.25,2
Y_new_auth_purchase_amount_max,11.25,4
hist_Y_purchase_amount_skew_mean_y,11.25,4
N_hist_auth_installments_std,11.25,1
first_active_month_weekofyear,11.25,3
N_union_weekofyear_nunique_x,11.25,3
merchants_avg_purchases_lag3_var,11.25,4
hist_Y_purchase_amount_max_std_x,11.25,1
union_3_2017_rate,11.25,1
merchants_avg_sales_lag12_std,11.25,1
union_merchants_numerical_1_median,11.25,1
score_log12_std,11.25,1
Y_union_weekofyear_nunique,11.25,1
hist_month_lag_mean,11.25,2
union_purchase_amount_min,11.0,3
hist_Y_purchase_amount_min_std_x,11.0,3
hist_Y_purchase_amount_std_mean_y,11.0,4
union_purchase_amount_median_std,11.0,4
Y_hist_auth_merchant_id_nunique,11.0,1
union_9_2017_rate,11.0,2
feature_2,11.0,4
union_2_2018_rate,11.0,2
union_9_2017_rate,11.0,4
historica_merchants_category_2_sum,11.0,4
union_purchase_month_mean,11.0,2
hist_N_installments_mean_skew_x,11.0,4
union_Y_purchase_amount_var_skew,11.0,4
union_4_2017_rate,11.0,2
union_Y_purchase_amount_count_std,11.0,1
new_installments_max,11.0,3
union_installments_mean_skew,11.0,3
union_Y_purchase_amount_min_mean,11.0,3
hist_Y_purchase_amount_min_mean_x,11.0,3
union_installments_max_std,11.0,3
union_purchase_amount_skew_var,11.0,3
union_month_nunique,11.0,2
merchants_avg_purchases_lag12_mean,11.0,1
union_month_lag_std_y,11.0,2
new_installments_sum,11.0,1
union_6_2017_rate,11.0,4
union_Y_purchase_amount_min_mean,11.0,1
hist_Y_purchase_amount_min_std_x,11.0,1
union_purchase_date_ptp,11.0,4
merchants_avg_sales_lag3_mean,11.0,4
union_Y_purchase_amount_max_mean,10.75,3
hist_purchase_date_average,10.75,2
merchants_avg_purchases_lag3_mean,10.75,1
merchants_active_months_lag12_var,10.75,1
union_purchase_month_mean,10.75,4
score_numerical_mean,10.75,4
hist_Y_purchase_amount_count_std_x,10.75,3
union_Y_month_lag_std,10.75,1
merchants_avg_sales_lag3_skew,10.75,2
N_hist_auth_month_diff_std,10.75,3
hist_Y_month_lag_mean_x,10.75,2
hist_Y_month_lag_std_x,10.75,4
Y_union_auth_purchase_date_average,10.75,1
merchants_avg_sales_lag3_mean,10.75,2
new_merchants_numerical_1_max,10.75,1
N_union_auth_month_diff_mean,10.75,3
merchants_avg_sales_lag3_std,10.75,2
union_Y_purchase_amount_count_mean,10.5,1
union_merchants_category_4_sum,10.5,4
hist_N_purchase_amount_median_std_x,10.5,2
union_installments_mean,10.5,4
union_installments_median_std,10.5,4
union_Y_purchase_amount_min_std,10.5,1
hist_Y_purchase_amount_max_std_x,10.5,3
union_purchase_amount_max_std,10.5,3
union_purchase_amount_median_std,10.5,2
hist_Y_purchase_amount_std_mean_y,10.5,2
merchants_avg_sales_lag6_skew,10.5,3
score_log3_std,10.5,4
hist_N_purchase_amount_var_mean_x,10.5,3
new_month_diff_std,10.5,3
N_union_auth_month_diff_mean,10.5,2
new_merchants_numerical_2_median,10.5,3
hist_category_1_mean,10.5,4
hist_Y_month_lag_mean_x,10.5,3
N_hist_auth_category_1_sum,10.5,2
new_merchants_numerical_1_min,10.5,2
hist_N_month_lag_mean_x,10.5,2
Y_new_auth_purchase_date_uptonow,10.5,1
new_merchants_numerical_1_median,10.5,3
union_Y_installments_std_skew,10.5,4
merchants_avg_purchases_lag3_mean,10.5,2
hist_N_installments_max_std_x,10.5,1
hist_N_purchase_amount_std_std_x,10.5,2
historica_merchants_numerical_1_median,10.5,1
score_log12_max,10.5,2
N_hist_auth_purchase_amount_std,10.5,3
hist_Y_purchase_amount_min_std_y,10.5,1
merchants_avg_sales_lag3_median,10.5,3
union_merchants_numerical_1_skew,10.5,4
union_merchants_numerical_1_skew,10.25,2
new_merchants_numerical_2_skew,10.25,3
union_installments_min_skew,10.25,4
N_hist_auth_purchase_amount_mean,10.25,1
N_hist_auth_category_1_sum,10.25,3
hist_Y_purchase_amount_skew_mean_y,10.25,3
hist_Y_installments_min_skew_x,10.25,3
Y_hist_auth_subsector_id_nunique,10.25,3
merchants_avg_purchases_lag6_skew,10.25,1
hist_purchase_month_mean,10.25,3
union_weekofyear_nunique,10.25,2
new_merchants_numerical_2_std,10.25,4
union_Y_installments_min_skew,10.25,2
hist_N_installments_median_skew_x,10.25,2
new_merchants_category_2_sum,10.25,4
union_Y_purchase_amount_std_mean,10.25,1
hist_Y_purchase_amount_count_mean_x,10.25,2
union_Y_installments_std_mean,10.25,1
Y_new_auth_purchase_amount_max,10.25,2
union_installments_max_std,10.25,4
union_installments_var_std,10.25,1
union_Y_purchase_amount_min_mean,10.25,4
Y_hist_auth_purchase_amount_std,10.25,4
Y_hist_auth_merchant_category_id_nunique,10.25,1
union_purchase_amount_mean,10.25,1
union_1_2018_rate,10.25,4
new_merchants_numerical_1_mean,10.25,2
hist_merchant_category_id_nunique,10.25,1
union_Y_purchase_amount_count_std,10.25,4
hist_Y_installments_std_mean_x,10.25,1
union_Y_purchase_amount_max_std,10.25,3
hist_N_installments_std_skew_x,10.25,4
historica_merchants_numerical_2_median,10.0,1
Y_hist_auth_purchase_amount_min,10.0,4
score_log12_std,10.0,2
new_category_1_sum,10.0,1
score_log6_max,10.0,3
union_weekofyear_nunique_x,10.0,4
new_merchants_numerical_2_min,10.0,1
historica_merchants_numerical_1_max,10.0,1
N_hist_auth_month_lag_std,10.0,4
union_merchants_numerical_1_std,10.0,3
new_merchant_category_id_nunique,10.0,3
union_7_2017_rate,10.0,3
score_numerical_std,10.0,4
merchants_avg_sales_lag12_mean,10.0,3
union_Y_installments_min_mean,10.0,3
union_month_lag_std_x,10.0,1
score_log6_mean,10.0,3
hist_N_purchase_amount_median_mean_x,10.0,3
Y_union_auth_purchase_amount_sum,10.0,4
score_numerical_mean,10.0,3
union_merchants_merchant_group_id_nunique,10.0,4
new_installments_max,10.0,4
N_union_dayofweek_nunique_x,10.0,2
union_installments_min_mean,10.0,1
Y_hist_auth_purchase_month_mean,10.0,3
union_purchase_amount_mean_std,10.0,4
hist_N_installments_var_mean_x,10.0,3
union_Y_purchase_amount_mean_std,10.0,3
union_Y_purchase_amount_mean_std,10.0,4
hist_N_installments_skew_skew_x,10.0,2
score_log12_skew,10.0,2
union_5_2017_rate,10.0,2
union_installments_mean_skew,10.0,2
union_installments_sum,10.0,2
union_merchants_numerical_1_mean,9.75,1
hist_purchase_amount_mean,9.75,1
Y_hist_auth_month_lag_max,9.75,1
Y_hist_auth_installments_std,9.75,1
union_authorized_flag_sum,9.75,1
merchants_avg_sales_lag6_std,9.75,1
union_merchants_numerical_2_median,9.75,1
union_11_2017_rate,9.75,2
hist_Y_installments_max_std_x,9.75,1
union_Y_installments_max_skew,9.75,2
new_purchase_date_max,9.75,2
hist_N_installments_var_mean_x,9.75,4
merchants_avg_purchases_lag12_min,9.75,2
hist_N_purchase_amount_mean_std_x,9.75,3
hist_purchase_amount_min,9.75,4
union_merchants_category_2_mean,9.75,4
union_installments_min_mean,9.75,3
hist_N_purchase_amount_max_mean_x,9.75,3
merchants_avg_purchases_lag12_mean,9.75,3
union_6_2017_rate,9.75,2
historica_merchants_numerical_2_skew,9.75,2
union_merchants_numerical_1_skew,9.75,3
new_merchants_category_2_sum,9.75,3
union_installments_min_skew,9.75,3
merchants_avg_sales_lag12_skew,9.75,3
merchants_avg_sales_lag3_skew,9.75,3
hist_Y_installments_skew_mean_y,9.75,3
merchants_avg_purchases_lag3_std,9.75,3
union_2_2018_rate,9.75,3
hist_Y_installments_std_mean_x,9.75,4
hist_Y_installments_max_mean_x,9.75,4
hist_Y_installments_max_mean_x,9.75,2
hist_N_purchase_amount_var_mean_x,9.75,2
hist_N_installments_min_std_x,9.5,1
union_merchants_numerical_2_median,9.5,4
historica_merchants_city_id_nunique,9.5,4
union_merchants_numerical_2_median,9.5,2
union_purchase_amount_max_mean,9.5,1
Y_hist_auth_city_id_nunique,9.5,1
merchants_avg_purchases_lag6_std,9.5,1
hist_Y_purchase_amount_min_std_x,9.5,4
hist_N_purchase_amount_median_mean_x,9.5,2
hist_Y_installments_skew_mean_y,9.5,4
Y_union_auth_purchase_amount_std,9.5,4
union_Y_month_lag_std,9.5,3
union_Y_installments_std_skew,9.5,2
new_merchants_numerical_2_skew,9.5,4
union_merchants_category_4_mean,9.5,4
union_7_2017_rate,9.5,4
union_Y_purchase_amount_median_std,9.5,1
union_Y_installments_median_skew,9.5,2
new_merchants_numerical_2_median,9.5,4
Y_hist_auth_purchase_amount_mean,9.5,2
union_installments_min_std,9.5,3
score_numerical_std,9.5,3
hist_Y_purchase_amount_std_std_x,9.5,3
Y_hist_auth_month_lag_std,9.5,3
union_installments_max_mean,9.5,4
N_hist_auth_state_id_nunique,9.25,2
Y_union_auth_purchase_amount_std,9.25,2
union_Y_installments_min_std,9.25,1
score_log6_skew,9.25,2
union_Y_purchase_amount_std_std,9.25,3
hist_N_purchase_amount_median_std_x,9.25,4
hist_Y_installments_max_mean_y,9.25,2
hist_Y_purchase_amount_min_mean_x,9.25,4
union_installments_mean,9.25,2
Y_hist_auth_subsector_id_nunique,9.25,1
union_purchase_amount_min,9.25,4
union_merchants_category_2_sum,9.25,4
hist_Y_installments_skew_mean_x,9.25,2
union_Y_installments_min_skew,9.25,3
hist_N_installments_std_mean_x,9.25,4
hist_month_lag_std,9.25,4
union_10_2017_rate,9.25,4
Y_union_auth_purchase_date_ptp,9.25,2
hist_category_1_sum,9.25,1
union_installments_sum,9.25,3
union_Y_purchase_amount_median_std,9.25,4
union_Y_month_lag_std,9.25,2
union_merchants_category_2_sum,9.25,2
union_Y_installments_var_skew,9.25,3
historica_merchants_category_2_sum,9.25,3
new_installments_std,9.25,2
hist_N_installments_median_std_x,9.0,4
hist_N_installments_median_skew_x,9.0,3
new_merchants_numerical_1_min,9.0,3
union_installments_std_mean,9.0,1
hist_N_installments_std_skew_x,9.0,2
historica_merchants_numerical_1_mean,9.0,1
Y_hist_auth_merchant_id_nunique,9.0,3
N_hist_auth_purchase_amount_max,9.0,4
new_merchants_numerical_2_max,9.0,3
hist_Y_purchase_amount_var_std_x,9.0,1
historica_merchants_category_4_mean,9.0,3
score_log12_mean,9.0,2
merchants_active_months_lag12_mean,9.0,2
score_log3_mean,9.0,3
hist_N_purchase_amount_var_mean_x,9.0,4
N_hist_auth_merchant_id_nunique,9.0,2
merchants_avg_sales_lag12_skew,9.0,2
hist_N_installments_var_std_x,9.0,4
union_purchase_date_average,9.0,3
hist_Y_purchase_amount_var_mean_y,9.0,4
hist_Y_installments_min_std_x,9.0,1
union_purchase_amount_min_std,9.0,2
new_merchant_category_id_nunique,9.0,2
hist_N_installments_min_mean_x,8.75,1
hist_Y_purchase_amount_median_mean_x,8.75,2
union_5_2017_rate,8.75,4
union_installments_max_std,8.75,1
hist_purchase_date_ptp,8.75,2
hist_merchant_id_nunique,8.75,4
new_merchants_numerical_1_skew,8.75,2
union_1_2018_rate,8.75,3
merchants_avg_purchases_lag3_mean,8.75,4
Y_union_auth_installments_sum,8.75,3
first_active_month_month,8.75,4
merchants_avg_sales_lag12_std,8.75,4
union_4_2017_rate,8.75,3
hist_N_installments_min_skew_x,8.75,2
union_hour_nunique_x,8.75,1
union_Y_purchase_amount_mean_std,8.75,2
union_merchants_category_4_sum,8.75,2
hist_N_installments_std_mean_x,8.75,2
hist_N_installments_max_skew_x,8.75,2
hist_N_purchase_amount_mean_mean_x,8.75,1
union_3_2017_rate,8.75,4
new_installments_std,8.75,1
Y_new_auth_purchase_month_mean,8.75,1
new_merchants_category_2_sum,8.75,2
hist_category_1_mean,8.75,3
union_merchants_merchant_group_id_nunique,8.75,3
union_Y_installments_max_std,8.75,3
hist_N_purchase_amount_max_std_x,8.75,3
union_N_purchase_amount_skew_skew,8.5,1
union_purchase_date_ptp,8.5,2
Y_union_auth_purchase_date_average,8.5,3
merchants_avg_purchases_lag6_std,8.5,4
Y_hist_auth_city_id_nunique,8.5,3
N_hist_auth_merchant_id_nunique,8.5,3
hist_Y_purchase_amount_median_var_x,8.5,1
merchants_avg_purchases_lag6_skew,8.5,3
hist_installments_std,8.5,1
new_merchants_numerical_1_mean,8.5,3
Y_union_auth_installments_mean,8.5,3
historica_merchants_category_4_mean,8.5,2
hist_Y_purchase_amount_median_std_x,8.5,3
merchants_avg_sales_lag12_mean,8.5,4
hist_N_installments_var_mean_x,8.5,2
