feature,importance,fold
union_purchase_amount_min_std,20.75,2
new_merchants_numerical_1_std,20.5,3
score_log3_max,20.5,2
union_month_diff_std,20.5,4
union_installments_skew_std,20.5,1
merchants_avg_sales_lag6_median,20.5,3
score_log12_skew,20.5,2
merchants_avg_sales_lag6_min,20.5,3
merchants_active_months_lag12_mean,20.5,4
union_merchants_numerical_1_skew,20.5,1
Y_hist_merchant_id_nunique,20.25,2
Y_hist_month_lag_std,20.25,2
union_month_nunique,20.25,3
Y_union_authorizedpurchase_date_ptp,20.25,2
new_merchants_numerical_1_median,20.25,3
new_purchase_month_std,20.25,4
historica_merchants_category_4_mean,20.25,3
hist_installments_median_skew,20.25,2
new_merchants_numerical_1_min,20.25,4
hist_installments_skew_mean,20.25,3
hist_installments_mean_skew,20.25,3
union_purchase_amount_count_std,20.25,3
union_purchase_date_ptp,20.25,3
union_installments_var_skew,20.0,2
union_merchants_numerical_1_median,20.0,3
score_numerical_std,20.0,4
merchants_avg_sales_lag12_skew,20.0,1
union_month_lag_std_x,20.0,4
first_active_month_month,20.0,3
N_hist_category_3_1_mean,20.0,1
merchants_avg_purchases_lag12_mean,20.0,1
N_hist_category_2_1.0_sum,20.0,4
Y_hist_category_1_mean,20.0,1
score_log12_std,20.0,1
score_log12_mean,19.75,1
new_purchase_month_max,19.75,4
hist_installments_std_skew,19.75,4
Y_union_weekofyear_nunique,19.75,2
new_purchase_amount_std_mean,19.75,3
Y_hist_purchase_amount_std,19.75,3
hist_purchase_amount_std_mean,19.75,1
union_merchants_numerical_2_skew,19.75,1
union_installments_skew_skew,19.75,3
union_month_nunique_x,19.75,3
union_installments_min_skew,19.75,4
N_hist_month_lag_std,19.75,2
merchants_avg_purchases_lag12_skew,19.5,4
merchants_avg_purchases_lag12_min,19.5,1
new_purchase_month_min,19.5,4
N_hist_category_2_2.0_sum,19.5,4
historica_merchants_category_2_sum,19.5,3
union_merchants_numerical_1_skew,19.5,3
hist_month_diff_std,19.5,2
first_active_month_weekofyear,19.5,4
merchants_avg_purchases_lag12_skew,19.5,1
union_month_diff_std,19.5,2
N_hist_category_3_2_sum,19.5,1
Y_union_authorizedmonth_lag_max,19.25,3
feature_1,19.25,2
N_hist_purchase_amount_mean,19.25,4
new_merchants_numerical_1_skew,19.25,4
new_merchants_numerical_1_max,19.25,4
hist_purchase_amount_min_mean,19.25,1
score_log12_mean,19.25,4
union_installments_std_skew,19.25,4
N_hist_category_1_sum,19.25,4
Y_hist_category_3_1_sum,19.25,1
hist_category_3_2_sum,19.25,3
N_hist_category_1_sum,19.25,2
new_category_3_1_mean,19.25,1
new_merchants_numerical_1_std,19.0,2
hist_purchase_amount_std_mean,19.0,3
N_hist_merchant_id_nunique,19.0,1
Y_hist_purchase_amount_min,19.0,4
N_hist_category_3_2_sum,19.0,2
union_installments_skew_std,19.0,4
historica_merchants_numerical_1_skew,19.0,4
merchants_avg_sales_lag12_median,19.0,4
Y_union_authorizedcategory_3_2_mean,19.0,3
merchants_avg_sales_lag12_skew,19.0,3
Y_hist_purchase_month_std,19.0,4
score_numerical_mean,19.0,1
hist_category_1_mean,19.0,4
N_hist_category_2_5.0_sum,19.0,3
new_merchants_numerical_2_min,19.0,1
Y_hist_purchase_amount_max,19.0,1
union_weekofyear_nunique,18.75,1
hist_purchase_amount_sum,18.75,1
hist_month_lag_std_x,18.75,2
hist_purchase_amount_median_mean,18.75,1
merchants_avg_purchases_lag12_min,18.75,4
new_merchants_numerical_1_std,18.75,4
new_merchants_numerical_2_median,18.75,1
union_purchase_amount_mean_std,18.75,3
Y_hist_purchase_month_mean,18.75,1
union_installments_mean_skew,18.75,3
union_purchase_amount_var_std,18.75,3
new_merchants_category_2_sum,18.75,3
hist_purchase_amount_min,18.5,2
first_active_month_weekofyear,18.5,2
hist_installments_skew_mean,18.5,4
Y_union_authorizedmonth_lag_max,18.5,2
union_purchase_amount_max_mean,18.5,3
union_merchants_category_4_mean,18.5,2
merchants_avg_sales_lag6_mean,18.5,1
merchants_avg_purchases_lag12_median,18.5,4
union_installments_std_skew,18.5,1
new_purchase_amount_std_mean,18.5,2
union_merchants_numerical_2_skew,18.5,4
union_month_lag_std_y,18.5,3
historica_merchants_city_id_nunique,18.5,3
Y_union_authorizedpurchase_date_ptp,18.5,3
new_merchants_category_1_sum,18.25,2
union_installments_max_mean,18.25,1
new_merchants_numerical_1_skew,18.25,3
union_purchase_month_mean,18.25,4
hist_purchase_amount_count_std,18.25,2
merchants_avg_sales_lag3_median,18.25,3
union_purchase_amount_std_mean,18.25,3
union_merchants_numerical_1_skew,18.25,4
N_hist_subsector_id_nunique,18.25,1
union_purchase_amount_min_mean,18.25,4
hist_purchase_amount_min_std,18.25,2
Y_hist_installments_sum,18.0,3
N_hist_category_2_2.0_sum,18.0,2
Y_union_authorizedpurchase_amount_mean,18.0,3
merchants_avg_sales_lag3_mean,18.0,1
merchants_avg_sales_lag3_std,18.0,3
new_category_3_1_mean,18.0,3
union_installments_sum,18.0,1
union_installments_min_skew,18.0,2
union_installments_mean_skew,18.0,4
Y_union_authorizedpurchase_date_ptp,17.75,4
merchants_avg_sales_lag3_std,17.75,2
union_purchase_date_ptp,17.75,2
union_authorized_flag_mean,17.75,2
N_hist_merchant_id_nunique,17.75,2
Y_hist_purchase_amount_std,17.75,1
Y_hist_category_3_2_sum,17.75,1
union_purchase_amount_mean_std,17.75,1
hist_purchase_amount_mean_std,17.75,1
new_merchants_category_2_sum,17.75,1
union_installments_max_std,17.75,1
Y_hist_purchase_amount_max,17.75,4
Y_hist_purchase_month_mean,17.75,4
union_installments_skew_std,17.75,2
union_month_lag_std_y,17.5,2
historica_merchants_numerical_2_skew,17.5,1
Y_hist_installments_mean,17.5,1
union_purchase_amount_max_mean,17.5,1
merchants_avg_sales_lag6_min,17.5,4
Y_hist_purchase_amount_sum,17.5,3
hist_purchase_amount_max_std,17.5,1
union_installments_var_skew,17.5,4
historica_merchants_category_2_sum,17.25,1
hist_installments_max_mean,17.25,1
union_purchase_amount_count_mean,17.25,3
Y_hist_category_3_1_mean,17.25,3
new_month_lag_std_x,17.25,3
Y_union_authorizedmonth_diff_std,17.25,4
union_installments_mean_skew,17.25,2
union_month_nunique_x,17.25,4
score_log3_std,17.25,3
N_hist_category_3_1_mean,17.25,4
new_merchants_numerical_1_mean,17.25,4
N_hist_category_2_3.0_sum,17.25,3
Y_hist_month_lag_max,17.25,1
merchants_avg_sales_lag3_median,17.25,2
Y_hist_installments_mean,17.0,3
merchants_avg_sales_lag3_mean,17.0,2
merchants_avg_sales_lag12_std,17.0,2
union_merchants_category_4_sum,17.0,4
historica_merchants_numerical_1_skew,17.0,2
union_merchants_category_4_mean,17.0,1
Y_union_authorizedmonth_lag_max,17.0,1
merchants_avg_sales_lag3_skew,17.0,4
hist_purchase_month_std,17.0,2
merchants_avg_sales_lag3_median,17.0,4
hist_installments_mean_skew,17.0,4
historica_merchants_numerical_1_median,17.0,1
hist_category_3_2_sum,17.0,1
N_union_authorizedmonth_diff_mean,17.0,3
new_purchase_amount_min_std,17.0,1
new_merchants_numerical_1_skew,17.0,2
new_merchants_category_2_sum,17.0,2
Y_union_weekofyear_nunique,16.75,1
union_purchase_amount_std_mean,16.75,1
union_installments_mean,16.75,3
Y_new_purchase_date_ptp,16.75,1
union_merchants_numerical_2_median,16.75,3
score_log12_mean,16.75,2
merchants_avg_sales_lag6_skew,16.75,3
Y_hist_installments_sum,16.75,2
new_month_lag_std_x,16.75,1
Y_union_authorizedpurchase_amount_std,16.75,2
union_purchase_amount_count_mean,16.75,1
union_installments_min_std,16.5,3
Y_hist_month_lag_std,16.5,4
union_purchase_amount_mean_std,16.5,2
hist_category_3_1_mean,16.5,1
union_category_3_2_mean,16.5,1
Y_union_weekofyear_nunique_x,16.5,1
Y_hist_purchase_month_mean,16.5,2
hist_installments_max_std,16.5,3
N_hist_category_3_2_sum,16.5,3
union_installments_median_skew,16.5,3
Y_union_authorizedpurchase_month_mean,16.5,4
hist_category_3_2_mean,16.5,1
hist_purchase_amount_min_std,16.5,4
merchants_avg_sales_lag3_mean,16.5,4
union_category_3_1_mean,16.5,3
merchants_avg_sales_lag12_skew,16.5,2
union_installments_std_skew,16.25,2
union_month_nunique,16.25,2
Y_hist_category_3_1_mean,16.25,2
historica_merchants_category_2_mean,16.25,1
hist_category_3_2_mean,16.25,3
N_hist_installments_mean,16.25,1
new_month_lag_std_x,16.25,4
merchants_avg_sales_lag12_mean,16.25,3
hist_installments_min_std,16.25,2
Y_union_authorizedcategory_3_2_sum,16.25,1
Y_hist_subsector_id_nunique,16.25,3
new_merchants_numerical_1_mean,16.25,3
new_category_3_1_mean,16.25,2
Y_hist_category_3_1_sum,16.25,3
merchants_avg_purchases_lag6_skew,16.0,1
first_active_month_month,16.0,2
new_month_diff_std,16.0,4
Y_union_authorizedpurchase_amount_mean,16.0,1
union_installments_mean,16.0,1
new_month_diff_std,16.0,2
score_log12_std,16.0,3
union_installments_median_skew,16.0,2
merchants_active_months_lag6_mean,16.0,4
historica_merchants_city_id_nunique,16.0,1
hist_installments_min_std,16.0,3
merchants_avg_purchases_lag6_skew,16.0,3
historica_merchants_numerical_2_skew,15.75,4
union_installments_min_mean,15.75,1
hist_category_3_1_sum,15.75,2
historica_merchants_category_2_mean,15.75,2
new_merchants_numerical_1_max,15.75,2
Y_hist_category_2_4.0_sum,15.75,1
new_merchants_numerical_2_max,15.75,3
union_merchants_category_4_sum,15.75,2
Y_hist_category_3_1_mean,15.75,4
Y_hist_merchant_id_nunique,15.5,1
hist_purchase_amount_max_std,15.5,3
union_merchants_numerical_1_median,15.5,1
union_purchase_amount_mean_mean,15.5,3
union_purchase_month_min,15.5,1
N_hist_state_id_nunique,15.5,3
merchants_avg_purchases_lag6_mean,15.5,1
Y_union_weekofyear_nunique,15.5,3
N_hist_subsector_id_nunique,15.5,3
merchants_avg_purchases_lag3_mean,15.5,2
new_merchants_numerical_1_mean,15.5,2
N_union_month_nunique_x,15.5,4
union_installments_median_std,15.5,1
score_log12_std,15.5,2
score_log3_mean,15.5,3
merchants_avg_sales_lag3_skew,15.5,2
hist_purchase_amount_median_std,15.5,2
union_merchants_city_id_nunique,15.5,2
Y_hist_month_diff_std,15.5,4
new_installments_skew_std,15.5,1
merchants_avg_purchases_lag12_mean,15.5,3
new_merchants_category_2_sum,15.25,4
hist_installments_std_std,15.25,3
N_hist_transactions_count,15.25,1
Y_union_authorizedpurchase_amount_mean,15.25,4
Y_hist_merchant_id_nunique,15.25,4
merchants_avg_purchases_lag3_skew,15.25,2
hist_installments_var_std,15.25,2
new_merchants_numerical_2_skew,15.25,3
new_merchants_numerical_2_median,15.25,4
Y_union_authorizedpurchase_amount_std,15.0,4
hist_purchase_month_mean,15.0,2
union_installments_max_mean,15.0,4
merchants_avg_purchases_lag6_std,15.0,1
first_active_month_year,15.0,1
union_purchase_amount_min,15.0,2
N_hist_category_3_1_mean,15.0,2
N_hist_city_id_nunique,15.0,4
union_purchase_amount_std_std,15.0,2
N_union_dayofweek_nunique_x,15.0,3
Y_union_weekofyear_nunique_x,15.0,3
hist_month_lag_std_y,15.0,2
union_weekofyear_nunique,15.0,2
union_month_lag_std_x,15.0,2
N_hist_merchant_category_id_nunique,14.75,1
new_merchants_numerical_2_std,14.75,1
Y_hist_category_3_1_mean,14.75,1
N_hist_state_id_nunique,14.75,2
Y_union_authorizedcategory_3_2_mean,14.75,1
historica_merchants_category_2_sum,14.75,2
union_authorized_flag_std,14.75,2
N_hist_category_3_0_sum,14.75,4
union_purchase_amount_max_mean,14.75,2
union_installments_sum,14.75,2
new_purchase_amount_skew_mean,14.75,4
score_log3_mean,14.75,2
merchants_avg_sales_lag12_mean,14.75,4
Y_union_authorizedpurchase_amount_mean,14.75,2
hist_month_lag_std_y,14.75,3
new_installments_mean,14.75,1
union_merchants_numerical_1_skew,14.5,2
Y_union_authorizedcategory_3_1_mean,14.5,4
merchants_avg_sales_lag6_mean,14.5,4
Y_union_authorizedinstallments_sum,14.5,2
hist_category_3_1_sum,14.5,4
hist_purchase_amount_std_std,14.5,3
union_category_3_2_sum,14.5,1
merchants_avg_sales_lag12_skew,14.5,4
Y_new_purchase_amount_max,14.5,3
new_merchants_numerical_1_max,14.5,3
hist_installments_var_std,14.5,3
Y_hist_category_3_2_sum,14.5,3
hist_installments_min_mean,14.5,1
union_purchase_date_ptp,14.5,4
score_log6_mean,14.25,2
historica_merchants_category_2_sum,14.25,4
hist_installments_median_std,14.25,1
hist_merchant_category_id_nunique,14.25,1
union_purchase_amount_var_std,14.25,2
hist_category_3_2_sum,14.25,4
merchants_avg_sales_lag12_std,14.25,4
hist_month_lag_std_y,14.25,4
union_merchants_numerical_1_median,14.25,2
union_purchase_amount_median_std,14.25,3
union_purchase_amount_var_std,14.25,1
union_installments_mean,14.25,4
Y_new_purchase_date_ptp,14.25,2
Y_hist_merchant_id_nunique,14.25,3
union_installments_sum,14.25,3
hist_purchase_month_min,14.25,3
historica_merchants_numerical_1_mean,14.25,4
new_installments_std,14.25,3
union_merchants_category_4_mean,14.25,4
union_merchants_numerical_1_mean,14.25,1
new_purchase_amount_std_mean,14.25,4
merchants_avg_sales_lag6_median,14.25,4
Y_union_authorizedcategory_3_2_sum,14.0,3
union_purchase_amount_count_std,14.0,2
Y_hist_merchant_category_id_nunique,14.0,1
score_log6_std,14.0,1
new_installments_skew_mean,14.0,3
new_merchants_numerical_2_min,14.0,3
score_numerical_mean,14.0,2
union_category_3_1_sum,14.0,1
feature_2,14.0,4
Y_new_purchase_amount_max,14.0,4
new_merchants_numerical_2_min,14.0,2
union_purchase_amount_median_std,14.0,2
merchants_avg_purchases_lag3_mean,14.0,3
union_installments_mean,14.0,2
hist_category_3_1_mean,14.0,4
union_purchase_amount_count_mean,14.0,2
new_merchant_category_id_nunique,13.75,2
new_installments_skew_mean,13.75,1
nan_count,13.75,4
union_installments_median_mean,13.75,3
hist_purchase_month_mean,13.75,4
Y_new_month_lag_mean,13.75,3
score_numerical_mean,13.75,3
new_purchase_amount_skew_mean,13.75,3
new_merchant_category_id_nunique,13.75,3
union_category_3_2_mean,13.75,3
merchants_avg_purchases_lag3_mean,13.75,1
Y_hist_category_3_2_mean,13.75,3
N_hist_category_2_1.0_mean,13.75,1
score_numerical_nunique,13.75,1
union_purchase_amount_count_mean,13.75,4
hist_purchase_amount_mean_std,13.75,3
hist_merchant_category_id_nunique,13.75,3
hist_purchase_amount_sum,13.75,3
Y_union_authorizedcategory_3_1_mean,13.75,3
N_hist_merchant_category_id_nunique,13.75,2
hist_purchase_amount_std_std,13.75,2
Y_union_authorizedpurchase_amount_max,13.75,1
hist_purchase_amount_count_std,13.75,4
hist_category_3_1_mean,13.75,2
hist_category_3_2_sum,13.75,2
merchants_active_months_lag12_mean,13.5,2
union_category_3_2_sum,13.5,3
N_hist_installments_mean,13.5,3
merchants_avg_sales_lag6_std,13.5,1
Y_hist_purchase_amount_sum,13.5,2
new_category_1_sum,13.5,3
N_hist_category_3_0_sum,13.5,1
N_hist_category_2_1.0_mean,13.5,3
hist_purchase_amount_mean_std,13.5,2
historica_merchants_numerical_2_median,13.5,1
historica_merchants_numerical_1_mean,13.5,1
historica_merchants_numerical_1_max,13.5,1
N_hist_state_id_nunique,13.5,1
merchants_avg_sales_lag3_mean,13.5,3
union_installments_median_skew,13.5,4
nan_count,13.5,1
union_merchants_numerical_2_skew,13.5,2
hist_installments_var_std,13.5,1
N_hist_category_2_3.0_sum,13.5,2
Y_union_authorizedinstallments_mean,13.5,3
hist_purchase_amount_min,13.5,4
merchants_avg_purchases_lag12_min,13.5,2
hist_month_lag_std_x,13.5,4
union_purchase_month_min,13.5,4
union_installments_sum,13.5,4
merchants_avg_sales_lag6_skew,13.25,4
merchants_avg_sales_lag3_std,13.25,4
hist_purchase_amount_mean,13.25,1
historica_merchants_numerical_1_std,13.25,1
N_union_authorizedmonth_diff_mean,13.25,2
historica_merchants_numerical_2_median,13.25,3
union_hour_nunique_x,13.25,3
new_merchants_numerical_2_mean,13.25,3
hist_category_2_1.0_sum,13.25,3
union_month_lag_std_y,13.25,4
historica_merchants_category_4_mean,13.25,2
hist_subsector_id_nunique,13.25,1
score_log3_std,13.25,2
nan_count,13.25,3
N_hist_category_3_2_mean,13.0,1
first_active_month_year,13.0,3
merchants_avg_purchases_lag6_mean,13.0,2
new_merchant_category_id_nunique,13.0,4
Y_hist_category_2_1.0_sum,13.0,1
union_purchase_amount_min,13.0,4
merchants_avg_sales_lag3_std,13.0,1
new_merchants_numerical_2_skew,13.0,1
hist_category_2_4.0_sum,13.0,1
N_union_authorizedcategory_3_1_sum,13.0,1
union_purchase_amount_sum,13.0,4
union_purchase_amount_count_std,13.0,4
merchants_avg_sales_lag6_mean,12.75,2
union_merchants_category_2_sum,12.75,3
new_purchase_amount_min_std,12.75,3
N_union_month_nunique_x,12.75,2
new_purchase_amount_var_mean,12.75,1
Y_union_weekofyear_nunique,12.75,4
hist_installments_max_mean,12.75,2
new_installments_std,12.75,2
new_installments_skew_mean,12.75,2
hist_installments_max_mean,12.75,3
N_hist_installments_mean,12.75,4
Y_new_purchase_date_ptp,12.75,3
union_merchants_category_2_sum,12.75,4
union_purchase_amount_std_std,12.75,3
new_purchase_amount_min_std,12.75,2
union_merchants_numerical_1_mean,12.75,3
union_merchants_numerical_2_median,12.75,2
first_active_month_weekday,12.5,3
new_purchase_amount_max_std,12.5,3
union_purchase_amount_max_std,12.5,1
hist_installments_min_std,12.5,1
N_hist_category_2_2.0_sum,12.5,1
merchants_avg_sales_lag6_skew,12.5,2
Y_union_authorizedinstallments_mean,12.5,4
merchants_avg_purchases_lag12_mean,12.5,2
score_numerical_std,12.5,2
merchants_avg_sales_lag6_std,12.5,3
hist_purchase_amount_sum,12.5,4
new_month_lag_std_x,12.5,2
score_log6_mean,12.5,4
hist_purchase_amount_std_mean,12.25,2
hist_installments_max_mean,12.25,4
N_hist_month_lag_min,12.25,3
N_hist_category_3_2_mean,12.25,4
Y_union_weekofyear_nunique_x,12.25,4
union_category_2_1.0_mean,12.25,1
Y_union_weekofyear_nunique_x,12.25,2
N_hist_merchant_category_id_nunique,12.25,4
historica_merchants_numerical_1_mean,12.25,3
historica_merchants_category_4_mean,12.25,4
score_log6_min,12.25,3
N_hist_transactions_count,12.25,3
N_hist_month_lag_max,12.25,1
N_union_dayofweek_nunique_x,12.25,2
hist_merchant_category_id_nunique,12.25,4
union_installments_var_std,12.25,1
union_installments_std_mean,12.25,1
new_installments_std,12.25,4
N_hist_category_3_2_mean,12.25,2
N_hist_city_id_nunique,12.0,1
Y_union_authorizedpurchase_amount_max,12.0,4
N_hist_category_3_1_mean,12.0,3
hist_purchase_amount_var_std,12.0,1
new_installments_min,12.0,2
Y_union_authorizedcategory_3_2_mean,12.0,2
union_purchase_amount_mean_std,12.0,4
union_purchase_amount_mean_mean,12.0,4
N_hist_subsector_id_nunique,12.0,2
historica_merchants_numerical_1_median,12.0,3
union_authorized_flag_std,12.0,4
score_log6_skew,12.0,2
score_numerical_mean,12.0,4
Y_hist_category_2_1.0_sum,12.0,2
hist_installments_std_std,12.0,1
Y_new_month_lag_mean,12.0,1
union_installments_std_std,12.0,1
new_merchants_numerical_2_std,12.0,2
hist_installments_max_std,12.0,2
N_union_dayofweek_nunique_x,12.0,1
Y_hist_category_3_2_mean,12.0,4
union_month_nunique,11.75,4
Y_hist_purchase_month_min,11.75,1
union_merchants_numerical_1_mean,11.75,4
N_hist_city_id_nunique,11.75,3
hist_category_2_1.0_sum,11.75,1
Y_hist_category_3_1_sum,11.75,4
N_union_hour_nunique_x,11.75,2
union_installments_std_std,11.75,2
historica_merchants_category_2_mean,11.75,3
first_active_month_month,11.75,4
new_merchants_numerical_2_skew,11.75,4
new_merchants_numerical_2_std,11.75,3
hist_installments_max_std,11.75,1
Y_union_authorizedcategory_3_1_mean,11.75,2
union_merchants_numerical_2_std,11.75,3
historica_merchants_numerical_1_median,11.75,2
hist_installments_median_std,11.75,4
merchants_avg_purchases_lag3_mean,11.75,4
union_category_3_1_mean,11.75,1
new_merchants_numerical_2_mean,11.75,1
hist_installments_std_mean,11.75,3
union_purchase_month_min,11.75,3
hist_installments_std_std,11.5,2
N_hist_category_2_1.0_mean,11.5,4
Y_hist_merchant_category_id_nunique,11.5,3
Y_hist_installments_std,11.5,1
new_category_1_sum,11.5,4
hist_purchase_amount_var_std,11.5,2
N_hist_merchant_id_nunique,11.5,4
new_category_1_sum,11.5,1
hist_purchase_amount_mean,11.5,3
Y_union_authorizedinstallments_mean,11.5,1
union_category_3_1_sum,11.5,4
merchants_avg_purchases_lag12_mean,11.5,4
new_purchase_amount_mean_std,11.5,1
new_installments_std,11.5,1
hist_merchant_id_nunique,11.5,2
union_purchase_amount_var_std,11.5,4
new_merchants_numerical_2_std,11.5,4
Y_new_purchase_month_mean,11.5,4
Y_new_month_lag_mean,11.5,4
hist_merchant_id_nunique,11.25,3
merchants_avg_purchases_lag6_skew,11.25,4
first_active_month_weekday,11.25,4
Y_hist_category_2_1.0_mean,11.25,3
merchants_avg_sales_lag12_mean,11.25,2
union_purchase_amount_max_std,11.25,4
hist_installments_std,11.25,2
Y_hist_purchase_amount_sum,11.25,4
Y_hist_subsector_id_nunique,11.25,1
historica_merchants_numerical_1_max,11.25,2
Y_hist_installments_std,11.25,3
hist_purchase_amount_std_mean,11.25,4
union_merchants_category_2_mean,11.25,4
new_installments_sum,11.25,1
merchants_avg_sales_lag6_mean,11.25,3
Y_union_authorizedpurchase_amount_sum,11.25,4
new_purchase_amount_var_mean,11.25,3
Y_union_authorizedinstallments_sum,11.25,3
union_purchase_amount_max_mean,11.25,4
score_log6_std,11.0,2
merchants_avg_purchases_lag6_mean,11.0,4
union_purchase_amount_var_mean,11.0,1
Y_new_month_lag_mean,11.0,2
hist_installments_min_mean,11.0,3
union_month_lag_max,11.0,1
Y_new_purchase_amount_max,11.0,2
merchants_avg_purchases_lag12_skew,11.0,2
merchants_avg_sales_lag12_max,11.0,2
merchants_avg_sales_lag12_mean,11.0,1
hist_purchase_amount_mean_std,11.0,4
union_category_3_1_sum,11.0,3
N_hist_category_2_2.0_sum,11.0,3
score_log6_std,11.0,4
union_purchase_month_min,11.0,2
hist_category_3_2_mean,11.0,4
union_merchants_numerical_1_std,11.0,1
union_category_3_1_mean,11.0,2
score_log3_std,11.0,4
hist_installments_std_std,10.75,4
hist_purchase_amount_sum,10.75,2
Y_hist_installments_mean,10.75,4
union_merchants_merchant_group_id_nunique,10.75,2
Y_new_purchase_amount_max,10.75,1
new_merchants_numerical_2_max,10.75,4
new_merchants_numerical_2_skew,10.75,2
union_merchants_numerical_1_max,10.75,1
new_subsector_id_nunique,10.75,3
Y_union_authorizedcategory_3_2_mean,10.75,4
Y_hist_category_3_2_mean,10.75,1
Y_hist_category_3_2_sum,10.75,4
hist_merchant_id_nunique,10.75,4
union_purchase_amount_std_std,10.75,4
N_union_dayofweek_nunique_x,10.75,4
hist_subsector_id_nunique,10.75,3
historica_merchants_city_id_nunique,10.75,4
hist_purchase_amount_var_std,10.75,3
N_hist_installments_mean,10.75,2
Y_union_authorizedpurchase_amount_sum,10.5,1
score_log6_std,10.5,3
new_purchase_amount_var_mean,10.5,4
N_hist_category_3_0_sum,10.5,2
new_category_1_sum,10.5,2
N_hist_subsector_id_nunique,10.5,4
Y_union_authorizedpurchase_amount_max,10.5,2
score_log3_min,10.5,3
Y_hist_category_2_4.0_mean,10.5,3
new_subsector_id_nunique,10.5,2
Y_union_authorizedcategory_3_2_sum,10.5,4
first_active_month_year,10.5,2
union_merchants_merchant_group_id_nunique,10.5,4
score_log3_min,10.5,2
union_purchase_amount_std_mean,10.5,2
union_merchants_numerical_2_median,10.5,1
union_merchants_numerical_2_std,10.5,1
historica_merchants_numerical_2_median,10.5,2
N_hist_category_2_1.0_mean,10.5,2
union_purchase_amount_mean,10.5,1
new_installments_max_mean,10.5,1
hist_installments_var_std,10.5,4
hist_purchase_amount_max_std,10.5,2
N_hist_city_id_nunique,10.5,2
new_installments_sum,10.5,3
merchants_avg_purchases_lag6_std,10.25,2
Y_union_authorizedpurchase_amount_sum,10.25,3
Y_new_category_1_mean,10.25,1
new_merchants_numerical_2_mean,10.25,2
new_installments_skew_std,10.25,2
score_log12_std,10.25,4
union_hour_nunique_x,10.25,1
union_merchants_merchant_group_id_nunique,10.25,3
union_installments_max_mean,10.25,2
union_purchase_amount_mean_mean,10.25,1
union_merchants_city_id_nunique,10.25,3
hist_installments_median_std,10.0,3
N_hist_month_lag_min,10.0,1
union_purchase_amount_var_mean,10.0,4
merchants_active_months_lag12_var,10.0,1
union_installments_var_std,10.0,3
union_category_3_1_mean,10.0,4
hist_installments_min_mean,10.0,4
hist_merchant_category_id_nunique,10.0,2
new_merchants_numerical_2_max,10.0,1
union_merchants_numerical_1_std,10.0,3
union_installments_std_mean,10.0,3
new_installments_max_mean,10.0,2
new_purchase_amount_min_std,10.0,4
hist_category_2_1.0_mean,10.0,1
new_category_3_1_sum,10.0,3
union_month_diff_min,10.0,4
Y_hist_category_3_3_mean,10.0,1
new_purchase_amount_max_std,10.0,1
union_installments_max_std,10.0,2
union_merchants_merchant_group_id_nunique,10.0,1
hist_purchase_amount_max,10.0,1
N_hist_category_2_5.0_sum,10.0,2
hist_purchase_amount_var_std,10.0,4
first_active_month_weekday,10.0,1
union_merchants_numerical_2_mean,10.0,1
Y_hist_category_2_4.0_sum,10.0,3
union_merchants_category_2_mean,9.75,3
historica_merchants_numerical_1_median,9.75,4
new_merchants_numerical_2_max,9.75,2
nan_count,9.75,2
new_merchants_numerical_2_min,9.75,4
hist_purchase_amount_max_std,9.75,4
hist_purchase_amount_var_mean,9.75,1
union_installments_max_mean,9.75,3
hist_category_1_sum,9.75,1
N_hist_state_id_nunique,9.75,4
score_log3_min,9.75,1
union_merchant_category_id_nunique,9.75,1
historica_merchants_numerical_1_mean,9.75,2
new_merchants_numerical_2_mean,9.75,4
hist_purchase_amount_mean,9.75,2
Y_hist_category_3_2_sum,9.75,2
merchants_avg_purchases_lag6_mean,9.75,3
hist_installments_std_mean,9.75,1
Y_new_purchase_month_mean,9.75,1
merchants_active_months_lag12_var,9.75,2
union_month_lag_max,9.75,3
union_installments_std_mean,9.75,4
merchants_avg_sales_lag12_max,9.75,1
new_installments_std_mean,9.75,3
Y_hist_state_id_nunique,9.75,1
Y_new_purchase_month_mean,9.75,3
merchants_active_months_lag12_nunique,9.75,1
union_purchase_amount_max_std,9.75,2
union_installments_mean_std,9.5,2
union_hour_nunique,9.5,1
union_installments_var_mean,9.5,1
hist_category_1_sum,9.5,3
hist_category_2_1.0_sum,9.5,4
union_merchants_numerical_1_mean,9.5,2
score_numerical_nunique,9.5,3
N_union_authorizedpurchase_date_min,9.5,3
Y_union_authorizedcategory_2_1.0_mean,9.5,1
Y_new_purchase_date_max,9.5,1
new_installments_skew_mean,9.5,4
union_installments_mean_mean,9.5,4
Y_hist_city_id_nunique,9.5,3
Y_new_purchase_date_ptp,9.5,4
Y_hist_category_3_1_sum,9.5,2
union_purchase_amount_sum,9.25,2
union_category_2_1.0_mean,9.25,3
Y_new_purchase_date_max,9.25,3
hist_category_1_sum,9.25,4
union_purchase_amount_mean_mean,9.25,2
N_union_month_nunique_x,9.25,3
N_union_authorizedtransactions_count,9.25,3
N_hist_category_2_5.0_sum,9.25,1
merchants_avg_sales_lag6_nunique,9.25,3
N_union_authorizedmonth_diff_mean,9.25,4
union_transactions_count_x,9.25,3
new_subsector_id_nunique,9.25,1
historica_merchants_numerical_1_max,9.25,3
hist_authorized_flag_sum,9.25,1
new_purchase_amount_mean_std,9.25,3
N_hist_month_lag_min,9.25,2
